OSEBuildingID,SiteEUI,DataYear,BuildingType,EPAPropertyType,LargestPropertyUseType,SecondLargestPropertyUseType,ThirdLargestPropertyUseType,Neighborhood,CouncilDistrictCode,ZipCode,YearBuilt,NumberofFloors,NumberofBuildings,PropertyGFATotal,PropertyGFABuilding,PropertyGFAParking,LargestPropertyUseTypeGFA,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseTypeGFA,Latitude,Longitude
50178,34.29999924,2023,Multifamily LR (1-4),Multifamily MR (5-9),Multifamily Housing,Parking,,CENTRAL,3,98122,2016.0,5.0,1.0,44192.0,44192.0,0.0,43995.0,,,47.61269,-122.30098
50179,44.09999847,2023,Multifamily LR (1-4),Senior Living Community,Senior Living Community,Parking,,MAGNOLIA / QUEEN ANNE,7,98119,2016.0,3.0,1.0,139061.0,139061.0,0.0,145000.0,17972.0,,47.64626,-122.3603
50180,34.5,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,,,GREATER DUWAMISH,2,98144,2016.0,6.0,2.0,185611.0,185611.0,0.0,116272.0,,,47.57974,-122.31103
50181,33.59999847,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,,,CENTRAL,3,98144,2016.0,7.0,1.0,50726.0,50726.0,0.0,50726.0,,,47.59944,-122.30495
50182,39.0,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,,NORTHEAST,4,98105,2016.0,6.0,1.0,42677.0,37498.0,5179.0,37498.0,5179.0,,47.6642,-122.31776
50184,51.79999924,2023,Multifamily HR (10+),Multifamily HR (10+),Multifamily Housing,,,EAST,3,98101,2016.0,24.0,1.0,224326.0,224326.0,0.0,154525.0,,,47.61181,-122.32319
50185,42.40000153,2023,Multifamily LR (1-4),Multifamily MR (5-9),Multifamily Housing,Parking,,LAKE UNION,4,98103,2016.0,5.0,1.0,426320.0,344786.0,81534.0,198845.0,92856.0,,47.6531,-122.34317
50186,40.40000153,2023,NonResidential,Office,Office,Parking,Restaurant,DOWNTOWN,1,98104,2016.0,8.0,1.0,213803.0,188816.0,24987.0,173167.0,29621.0,8032.0,47.60039,-122.33247
50187,27.5,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,,SOUTHWEST,1,98116,2017.0,5.0,1.0,29317.0,27424.0,1893.0,28317.0,1893.0,,47.56127,-122.38861
50188,27.70000076,2023,NonResidential,Office,Office,Parking,,DOWNTOWN,7,98121,2016.0,4.0,1.0,95576.0,71392.0,24184.0,80168.0,22582.0,,47.61582,-122.34615
50189,35.29999924,2023,Multifamily MR (5-9),Mixed Use Property,Multifamily Housing,Parking,Office,BALLARD,6,98107,2016.0,6.0,1.0,178578.0,122827.0,55751.0,75876.0,55719.0,21517.0,47.66974,-122.38513
50190,32.70000076,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,Office,MAGNOLIA / QUEEN ANNE,7,98109,2016.0,6.0,1.0,60500.0,60500.0,0.0,58500.0,15366.0,454.0,47.63411,-122.34261
50191,35.70000076,2023,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Retail Store,,MAGNOLIA / QUEEN ANNE,7,98109,2016.0,3.0,1.0,75494.0,41008.0,34486.0,29193.0,16235.0,,47.62422,-122.35709
50192,39.09999847,2023,NonResidential,Office,Office,Parking,,DOWNTOWN,7,98101,2016.0,21.0,1.0,489821.0,361575.0,128246.0,373458.0,110813.0,,47.61632,-122.33304
50193,67.09999847,2023,NonResidential,Retail Store,Retail Store,,,NORTHEAST,4,98105,2016.0,4.0,1.0,47406.0,47406.0,0.0,45000.0,,,47.66306,-122.3002
50195,45.79999924,2023,NonResidential,Supermarket/Grocery Store,Supermarket/Grocery Store,,,MAGNOLIA / QUEEN ANNE,7,98119,2016.0,1.0,1.0,55050.0,55050.0,0.0,25763.0,,,47.63882,-122.37732
50196,25.20000076,2023,NonResidential,Other - Recreation,Other - Recreation,,,NORTH,5,98125,2005.0,1.0,1.0,20616.0,20616.0,0.0,20616.0,,,47.70541,-122.32232
50212,289.2999878,2023,NonResidential,Other - Recreation,Other - Recreation,,,EAST,3,98112,1912.0,1.0,1.0,23445.0,23445.0,0.0,23445.0,,,47.63191,-122.31523
50219,146.8999939,2023,NonResidential,Other - Recreation,Other - Recreation,,,CENTRAL,3,98122,1994.0,1.0,1.0,20050.0,20050.0,0.0,20050.0,,,47.60775,-122.30225
50237,33.59999847,2023,NonResidential,Office,Office,Parking,,MAGNOLIA / QUEEN ANNE,7,98119,2016.0,6.0,1.0,240700.0,181456.0,59244.0,184147.0,66779.0,,47.62267,-122.3604
50240,31.20000076,2023,NonResidential,Office,Office,Parking,,DOWNTOWN,7,98101,2017.0,11.0,1.0,305542.0,305542.0,0.0,305542.0,113154.0,,47.61698,-122.33195
50241,39.90000153,2023,NonResidential,Office,Office,Parking,Restaurant,LAKE UNION,7,98109,2017.0,12.0,2.0,1261155.0,802928.0,458227.0,811463.0,425351.0,,47.62107,-122.33553
50242,36.59999847,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,,MAGNOLIA / QUEEN ANNE,7,98109,2016.0,6.0,1.0,91909.0,67615.0,24294.0,67615.0,24294.0,,47.61894,-122.35447
50243,28.29999924,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,,NORTH,5,98125,2016.0,7.0,1.0,183212.0,141698.0,41514.0,141698.0,41514.0,,47.71787,-122.29446
50245,36.40000153,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,Restaurant,LAKE UNION,7,98109,2016.0,7.0,2.0,550889.0,413366.0,137523.0,415736.0,126609.0,8544.0,47.62033,-122.33324
50246,75.90000153,2023,Multifamily HR (10+),Mixed Use Property,Hotel,Multifamily Housing,Parking,DOWNTOWN,7,98101,2017.0,12.0,1.0,253664.0,208664.0,45000.0,96801.0,91478.0,54194.0,47.6107,-122.34136
50247,41.0,2023,Multifamily MR (5-9),Multifamily LR (1-4),Multifamily Housing,Parking,,LAKE UNION,3,98102,2016.0,4.0,2.0,106604.0,79820.0,26784.0,79820.0,26784.0,,47.63568,-122.32574
50249,37.0,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,,EAST,3,98122,2016.0,6.0,1.0,153742.0,113894.0,39848.0,114439.0,42717.0,,47.61361,-122.31851
50250,32.70000076,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Office,Parking,SOUTHEAST,2,98118,2017.0,6.0,2.0,125565.0,112241.0,13324.0,104776.0,7410.0,,47.53963,-122.28191
50252,4.300000191,2023,NonResidential,Self-Storage Facility,Self-Storage Facility,Parking,,DOWNTOWN,2,98144,2016.0,6.0,1.0,217223.0,201505.0,15718.0,201505.0,15718.0,,47.596,-122.31672
50253,23.60000038,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,Retail Store,LAKE UNION,7,98109,2016.0,7.0,1.0,187070.0,144267.0,42803.0,139220.0,42803.0,5047.0,47.62069,-122.34138
50254,38.09999847,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,Retail Store,DOWNTOWN,2,98104,2017.0,7.0,1.0,137771.0,101367.0,36404.0,83887.0,20020.0,12480.0,47.59941,-122.32857
50257,7.400000095,2023,NonResidential,Office,Office,,,NORTHEAST,4,98115,1970.0,1.0,1.0,178196.0,178196.0,0.0,178196.0,,,47.68534,-122.26235
50259,51.40000153,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,,,SOUTHWEST,1,98116,2018.0,7.0,2.0,649605.0,424177.0,225428.0,384494.0,,,47.56015,-122.38187
50260,35.29999924,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,Retail Store,EAST,3,98122,2015.0,9.0,,263321.0,185462.0,77859.0,169201.0,155718.0,11043.0,47.61507,-122.32715
50261,28.39999962,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,Electric Vehicle Charging Station,DELRIDGE NEIGHBORHOODS,1,98126,2014.0,6.0,1.0,129280.0,99625.0,29655.0,99625.0,29655.0,,47.56379,-122.37456
50262,31.0,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,Electric Vehicle Charging Station,LAKE UNION,7,98109,2016.0,7.0,1.0,320566.0,263015.0,57551.0,250601.0,71217.0,,47.62296,-122.34341
50263,50.90000153,2023,Multifamily HR (10+),Multifamily HR (10+),Multifamily Housing,Parking,Retail Store,DOWNTOWN,7,98121,2015.0,41.0,1.0,1464631.0,995234.0,469397.0,763447.0,154200.0,10129.0,47.61672,-122.34337
50264,33.5,2023,University,College/University,College/University,,,DELRIDGE NEIGHBORHOODS,1,98106,2017.0,3.0,1.0,57333.0,57333.0,0.0,57333.0,,,47.547,-122.35307
50267,29.39999962,2023,NonResidential,Worship Facility,Worship Facility,Parking,,CENTRAL,3,98144,1939.0,1.0,1.0,30073.0,30073.0,0.0,30073.0,,,47.59973,-122.31331
50268,22.20000076,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,Retail Store,EAST,2,98122,2016.0,7.0,1.0,69656.0,61179.0,8477.0,59547.0,8477.0,3812.0,47.6046,-122.31715
50269,24.89999962,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,,EAST,2,98122,2017.0,8.0,1.0,77757.0,71685.0,6072.0,71685.0,6072.0,,47.6042,-122.31831
50270,43.29999924,2023,NonResidential,Office,Office,Parking,,LAKE UNION,7,98109,2016.0,12.0,1.0,422272.0,292590.0,129682.0,292000.0,114796.0,,47.62334,-122.33457
50272,62.0,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,,,CENTRAL,3,98122,2015.0,6.0,1.0,20838.0,20838.0,0.0,16517.0,,,47.61469,-122.31171
50284,37.70000076,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,,BALLARD,6,98107,2015.0,6.0,1.0,67505.0,57575.0,9930.0,46680.0,3890.0,,47.66601,-122.37725
50285,40.79999924,2023,Multifamily HR (10+),Multifamily HR (10+),Multifamily Housing,Parking,Retail Store,DOWNTOWN,7,98121,2016.0,39.0,1.0,539039.0,412344.0,126695.0,388426.0,126695.0,23918.0,47.61171,-122.34231
50293,20.60000038,2023,School,K-12 School,K-12 School,,,NORTHEAST,4,98115,2017.0,2.0,1.0,102948.0,102948.0,0.0,104686.0,,,47.68566,-122.2843
50294,46.79999924,2023,NonResidential,Office,Office,Parking,Other - Entertainment/Public Assembly,DOWNTOWN,7,98121,2016.0,37.0,2.0,1599230.0,1077435.0,521795.0,1089066.0,526179.0,88005.0,47.61586,-122.33937
50297,45.0,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Retail Store,Parking,NORTHEAST,4,98105,2018.0,7.0,1.0,125070.0,114062.0,11008.0,90780.0,18282.0,11008.0,47.66503,-122.3128
50298,161.8000031,2023,NonResidential,Laboratory,Laboratory,Parking,Office,LAKE UNION,7,98109,2017.0,12.0,1.0,443118.0,293826.0,149292.0,262985.0,160537.0,24599.0,47.62231,-122.34194
50299,49.09999847,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,,NORTHWEST,6,98115,2016.0,6.0,,112302.0,81802.0,30500.0,79857.0,26450.0,,47.67985,-122.32335
50302,44.5,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,,EAST,3,98122,2016.0,7.0,1.0,52112.0,43021.0,9091.0,43021.0,9091.0,,47.61395,-122.32413
50303,37.0,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,,,LAKE UNION,3,98102,2016.0,5.0,1.0,51663.0,38701.0,12962.0,32316.0,,,47.64159,-122.32488
50304,38.09999847,2023,Multifamily HR (10+),Multifamily HR (10+),Multifamily Housing,Parking,,DOWNTOWN,7,98101,1970.0,40.0,1.0,512983.0,395319.0,117664.0,395319.0,117664.0,,47.61711,-122.33151
50305,35.40000153,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,,NORTH,5,98125,1970.0,5.0,1.0,93857.0,73526.0,20331.0,73526.0,20331.0,,47.72943,-122.29155
50306,24.10000038,2023,NonResidential,Office,Office,Parking,,LAKE UNION,3,98102,1970.0,3.0,1.0,91551.0,52475.0,39076.0,53291.0,33820.0,,47.64464,-122.32609
50307,21.60000038,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,Retail Store,NORTHEAST,4,98105,1970.0,7.0,1.0,257903.0,211754.0,46149.0,195856.0,46149.0,15830.0,47.65646,-122.31814
50309,35.20000076,2023,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,,SOUTHEAST,2,98118,2017.0,4.0,2.0,192257.0,145509.0,46748.0,145509.0,46748.0,,47.56053,-122.29108
50310,35.09999847,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,,EAST,2,98122,2017.0,6.0,1.0,138434.0,138434.0,0.0,111855.0,28085.0,,47.60672,-122.32035
50311,59.09999847,2023,NonResidential,Hotel,Hotel,Parking,,NORTH,5,98115,2016.0,6.0,1.0,150596.0,105154.0,45442.0,106000.0,44600.0,,47.69908,-122.32809
50312,24.5,2023,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,,DELRIDGE NEIGHBORHOODS,1,98106,2017.0,4.0,1.0,51521.0,37434.0,14087.0,51521.0,14087.0,,47.52136,-122.35946
50313,32.40000153,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Fast Food Restaurant,Parking,EAST,3,98122,2015.0,6.0,1.0,73965.0,60645.0,13320.0,58139.0,2506.0,,47.6143,-122.31642
50314,68.40000153,2023,NonResidential,Hotel,Hotel,,,DOWNTOWN,7,98101,2018.0,39.0,1.0,185492.0,185492.0,0.0,185492.0,,,47.61094,-122.33991
50315,30.39999962,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,,MAGNOLIA / QUEEN ANNE,7,98109,2016.0,5.0,1.0,108857.0,82484.0,26373.0,82484.0,26373.0,,47.64804,-122.35667
50317,27.10000038,2023,School,K-12 School,K-12 School,,,SOUTHWEST,1,98116,2016.0,3.0,1.0,94294.0,94294.0,0.0,95000.0,,,47.56625,-122.39651
50318,29.70000076,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,Retail Store,NORTHEAST,4,98105,2016.0,6.0,1.0,69404.0,50393.0,19011.0,45254.0,19011.0,5139.0,47.66461,-122.31717
50319,128.3000031,2023,Multifamily LR (1-4),Parking,Parking,Multifamily Housing,Retail Store,DOWNTOWN,7,98101,2016.0,4.0,1.0,173700.0,44971.0,128729.0,128729.0,27726.0,17245.0,47.60946,-122.34286
50320,46.5,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,,,CENTRAL,3,98112,2017.0,5.0,1.0,33889.0,33889.0,0.0,28289.0,,,47.61917,-122.30219
50321,29.70000076,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,,LAKE UNION,4,98103,2016.0,5.0,1.0,128210.0,128210.0,0.0,97383.0,31121.0,,47.64778,-122.33553
50322,37.90000153,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,,,DOWNTOWN,7,98121,2016.0,6.0,1.0,32489.0,32489.0,0.0,32489.0,,,47.61844,-122.35475
50323,26.89999962,2023,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,Retail Store,NORTHWEST,6,98105,2015.0,4.0,1.0,45877.0,41857.0,4020.0,39612.0,4020.0,2245.0,47.67864,-122.32397
50324,29.89999962,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,Retail Store,MAGNOLIA / QUEEN ANNE,7,98109,2016.0,6.0,2.0,393641.0,314421.0,79220.0,314421.0,79220.0,873.0,47.63013,-122.34143
50325,32.90000153,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,Restaurant,MAGNOLIA / QUEEN ANNE,7,98109,2016.0,6.0,2.0,395317.0,310011.0,85306.0,310011.0,85306.0,1305.0,47.63211,-122.34151
50326,32.0,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,Restaurant,MAGNOLIA / QUEEN ANNE,7,98109,2017.0,6.0,1.0,33114.0,33114.0,0.0,31468.0,1914.0,1646.0,47.62041,-122.35566
50328,33.5,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,,,LAKE UNION,7,98109,2017.0,7.0,1.0,41600.0,41600.0,0.0,41600.0,,,47.62369,-122.33622
50329,28.70000076,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,Office,NORTHEAST,4,98115,2016.0,5.0,1.0,104059.0,73449.0,30610.0,70531.0,30610.0,2918.0,47.6782,-122.31719
50331,57.79999924,2023,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,Restaurant,NORTHEAST,4,98115,2017.0,4.0,1.0,39272.0,39272.0,0.0,31626.0,10000.0,1991.0,47.67295,-122.3177
50332,32.90000153,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,,BALLARD,6,98107,2016.0,7.0,1.0,114829.0,84802.0,30027.0,81527.0,30027.0,,47.66926,-122.37804
50333,68.69999695,2023,NonResidential,Hotel,Hotel,Parking,,DOWNTOWN,7,98101,2017.0,15.0,1.0,236367.0,186429.0,49938.0,186429.0,49938.0,,47.61558,-122.33291
50334,22.39999962,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,,CENTRAL,3,98122,2016.0,6.0,1.0,108169.0,82544.0,25625.0,112298.0,12960.0,,47.61758,-122.3041
50335,23.0,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,,EAST,2,98104,2015.0,7.0,1.0,146425.0,126667.0,19758.0,150730.0,19604.0,,47.60052,-122.3196
50336,41.40000153,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Fitness Center/Health Club/Gym,Retail Store,CENTRAL,3,98122,2017.0,6.0,1.0,151166.0,115174.0,35992.0,111655.0,1487.0,3728.0,47.61792,-122.305
50337,22.5,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,,,NORTHEAST,3,98102,2016.0,5.0,1.0,34618.0,34618.0,0.0,34618.0,,,47.65026,-122.3219
50338,18.0,2023,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,GREATER DUWAMISH,2,98108,2016.0,4.0,1.0,43262.0,37682.0,5580.0,35101.0,,,47.56382,-122.31386
50340,36.40000153,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,,EAST,3,98102,2017.0,6.0,1.0,35990.0,35990.0,0.0,39378.0,,,47.61891,-122.32128
50341,51.20000076,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,,,SOUTHWEST,1,98116,2017.0,6.0,1.0,23090.0,23090.0,0.0,23090.0,,,47.56204,-122.38776
50342,34.5,2023,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,,NORTHEAST,4,98105,2016.0,4.0,1.0,22156.0,17153.0,5003.0,17153.0,5003.0,,47.66183,-122.30867
50343,67.30000305,2023,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Retail Store,Parking,BALLARD,5,98117,2015.0,4.0,1.0,150314.0,114259.0,36055.0,40800.0,10000.0,1000.0,47.69572,-122.37334
50344,40.09999847,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Restaurant,,NORTHEAST,4,98105,2017.0,7.0,1.0,36356.0,36356.0,0.0,32736.0,3620.0,,47.66827,-122.31276
50345,15.69999981,2023,NonResidential,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,,,GREATER DUWAMISH,1,98108,2017.0,1.0,1.0,34030.0,34030.0,0.0,53682.0,,,47.55008,-122.33194
50346,28.39999962,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,Other - Restaurant/Bar,MAGNOLIA / QUEEN ANNE,7,98119,2017.0,6.0,1.0,96529.0,74717.0,21812.0,73973.0,21812.0,744.0,47.62192,-122.35765
50347,28.5,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,,NORTHEAST,4,98105,2017.0,7.0,1.0,54502.0,54502.0,0.0,41287.0,,,47.65797,-122.31409
50348,26.70000076,2023,NonResidential,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Parking,,MAGNOLIA / QUEEN ANNE,7,98119,2016.0,2.0,1.0,26800.0,26800.0,0.0,29103.0,,,47.65189,-122.37839
50349,60.90000153,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,,,EAST,7,98104,2018.0,5.0,1.0,43459.0,43459.0,0.0,43459.0,,,47.60567,-122.32733
50350,35.79999924,2023,NonResidential,Office,Office,Parking,,DOWNTOWN,1,98104,2017.0,9.0,1.0,224714.0,181290.0,43424.0,184714.0,41143.0,,47.59867,-122.33519
50351,32.5,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,,EAST,3,98102,2017.0,7.0,1.0,38408.0,32667.0,5741.0,32667.0,5741.0,,47.62215,-122.32431
50352,39.59999847,2023,NonResidential,Mixed Use Property,Office,Parking,Other,MAGNOLIA / QUEEN ANNE,7,98119,2002.0,4.0,7.0,1552140.0,1038760.0,513380.0,857262.0,752163.0,219719.0,47.62951,-122.37475
50356,36.59999847,2023,Multifamily HR (10+),Multifamily HR (10+),Multifamily Housing,Parking,,DOWNTOWN,7,98101,2017.0,37.0,1.0,424994.0,424994.0,0.0,431999.0,91570.0,,47.6165,-122.33133
50362,70.09999847,2023,NonResidential,Office,Office,Parking,,LAKE UNION,7,98109,2018.0,6.0,1.0,365449.0,201294.0,164155.0,219599.0,151783.0,,47.62131,-122.34075
50363,60.20000076,2023,NonResidential,Office,Office,Parking,,LAKE UNION,7,98109,2018.0,6.0,1.0,364133.0,199787.0,164346.0,213078.0,151796.0,,47.62155,-122.34144
50366,66.40000153,2023,NonResidential,Office,Office,Social/Meeting Hall,Electric Vehicle Charging Station,DOWNTOWN,2,98104,1910.0,4.0,1.0,117693.0,117693.0,0.0,106452.0,11231.0,,47.59865,-122.32854
50370,29.60000038,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,,,NORTHWEST,5,98103,2018.0,6.0,1.0,111949.0,88314.0,23635.0,82298.0,,,47.69532,-122.35578
50371,35.29999924,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,,LAKE UNION,7,98109,2017.0,7.0,1.0,200823.0,122543.0,78280.0,134093.0,,,47.62213,-122.33282
50373,22.20000076,2023,NonResidential,Other,Other,Parking,Bank Branch,NORTHEAST,4,98105,2018.0,7.0,1.0,97512.0,68142.0,29370.0,50605.0,29370.0,4300.0,47.66107,-122.31565
50374,65.5,2023,NonResidential,Museum,Museum,Parking,,BALLARD,6,98107,2018.0,3.0,1.0,57735.0,57735.0,0.0,47407.0,,,47.66831,-122.39207
50375,31.29999924,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,,MAGNOLIA / QUEEN ANNE,7,98119,2018.0,7.0,1.0,80199.0,59811.0,20388.0,59811.0,20152.0,,47.62004,-122.35911
50376,313.0,2023,NonResidential,Mixed Use Property,Parking,Other,Data Center,LAKE UNION,7,98109,2001.0,6.0,2.0,524610.0,309695.0,214915.0,214915.0,141604.0,113423.0,47.61915,-122.34857
50377,34.20000076,2023,Multifamily HR (10+),Multifamily HR (10+),Multifamily Housing,Parking,,DOWNTOWN,7,98121,2018.0,12.0,1.0,167344.0,141619.0,25725.0,141619.0,25725.0,,47.61543,-122.34651
50378,55.79999924,2023,Multifamily HR (10+),Multifamily HR (10+),Multifamily Housing,Parking,Retail Store,DOWNTOWN,7,98121,2016.0,40.0,1.0,632252.0,487234.0,145018.0,469652.0,145018.0,17572.0,47.61789,-122.33943
50379,19.89999962,2023,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,Office,NORTH,5,98125,2016.0,4.0,1.0,48121.0,38797.0,9324.0,35602.0,8946.0,3195.0,47.72066,-122.31229
50380,29.89999962,2023,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,Restaurant,GREATER DUWAMISH,2,98144,2017.0,4.0,1.0,47499.0,39005.0,8494.0,38875.0,8641.0,2693.0,47.5777,-122.31019
50381,35.09999847,2023,NonResidential,Office,Office,Parking,Retail Store,EAST,3,98122,2018.0,5.0,1.0,105204.0,85112.0,20092.0,71564.0,20092.0,13548.0,47.61478,-122.31847
50382,55.5,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,,EAST,3,98122,2017.0,6.0,1.0,80674.0,51734.0,28940.0,51734.0,28940.0,,47.61445,-122.31334
50383,78.40000153,2023,NonResidential,Office,Office,Parking,Retail Store,LAKE UNION,6,98103,2001.0,6.0,2.0,404916.0,186272.0,218644.0,176588.0,156312.0,7500.0,47.64942,-122.35024
50384,50.79999924,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Retail Store,,EAST,3,98122,2018.0,7.0,1.0,38724.0,38724.0,0.0,35503.0,3221.0,,47.61438,-122.32228
50385,47.79999924,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Medical Office,,SOUTHEAST,2,98144,2018.0,6.0,1.0,53298.0,52061.0,1237.0,53418.0,1034.0,,47.57161,-122.29346
50386,34.40000153,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,,NORTHWEST,5,98133,2018.0,7.0,1.0,202172.0,167777.0,34395.0,165124.0,,,47.72655,-122.34735
50387,38.29999924,2023,NonResidential,Performing Arts,Performing Arts,Office,,MAGNOLIA / QUEEN ANNE,7,98109,2018.0,4.0,1.0,102839.0,102839.0,0.0,84534.0,22150.0,,47.62398,-122.34944
50402,186.8999939,2023,NonResidential,Mixed Use Property,Office,Parking,Laboratory,LAKE UNION,7,98109,2015.0,7.0,1.0,167201.0,111201.0,56000.0,63174.0,56000.0,46862.0,47.62345,-122.33408
50403,52.20000076,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,,,CENTRAL,3,98122,2018.0,6.0,1.0,184974.0,132078.0,52896.0,138608.0,,,47.6133,-122.30316
50414,70.5,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,,SOUTHEAST,2,98118,2019.0,7.0,2.0,381161.0,328779.0,52382.0,123138.0,,,47.53771,-122.28039
