OSEBuildingID,SiteEUI,DataYear,BuildingType,EPAPropertyType,LargestPropertyUseType,SecondLargestPropertyUseType,ThirdLargestPropertyUseType,Neighborhood,CouncilDistrictCode,ZipCode,YearBuilt,NumberofFloors,NumberofBuildings,PropertyGFATotal,PropertyGFABuilding,PropertyGFAParking,LargestPropertyUseTypeGFA,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseTypeGFA,Latitude,Longitude,BuildingAge,GFA_per_Floor,ParkingRatio,LargestUseRatio,SecondUseRatio,ThirdUseRatio,LogPropertyGFATotal
198,227.3,2025,Hospital,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),Parking,,NORTHEAST,4,98105,1953.0,10.0,10.0,879000.0,879000.0,0.0,897371.0,226563.0,,47.662313022418,-122.28145789361,72.0,87900.0,0.0,1.0208998862343572,0.25775085324232083,,13.686541314323094
205,30.3,2025,School,K-12 School,K-12 School,,,BALLARD,6,98117,1999.0,2.0,1.0,242795.0,242795.0,0.0,249963.0,,,47.676610770716,-122.37488867141,26.0,121397.5,0.0,1.0295228484935852,,,12.399976863567195
212,47.6,2025,School,K-12 School,K-12 School,,,SOUTHEAST,2,98118,1952.0,2.0,1.0,173185.0,173185.0,0.0,171523.0,,,47.546321849975,-122.28198038026,73.0,86592.5,0.0,0.9904033259231457,,,12.06212144043466
214,43.7,2025,School,K-12 School,K-12 School,,,DELRIDGE NEIGHBORHOODS,1,98106,1963.0,1.0,1.0,145341.0,145341.0,0.0,119514.0,,,47.54861954241,-122.36214094225,62.0,145341.0,0.0,0.8223006584515037,,,11.886844864912606
215,14.0,2025,NonResidential,Office,Office,,,GREATER DUWAMISH,1,98108,1904.0,4.0,1.0,92051.0,92051.0,0.0,92051.0,,,47.551521252882,-122.31868996656,121.0,23012.75,0.0,1.0,,,11.430108913747297
217,35.7,2025,School,K-12 School,K-12 School,,,BALLARD,5,98117,1959.0,1.0,1.0,160270.0,160270.0,0.0,144936.0,,,47.696751451525,-122.37760191509,66.0,160270.0,0.0,0.9043239533287577,,,11.984621411439049
220,25.4,2025,NonResidential,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Office,Parking,GREATER DUWAMISH,1,98134,1937.0,1.0,1.0,234144.0,234144.0,0.0,222484.0,11660.0,,47.559008947628,-122.33327835847,88.0,234144.0,0.0,0.9502015853491869,0.04979841465081317,,12.363695860550678
223,27.4,2025,NonResidential,Retail Store,Retail Store,Office,"Personal Services (Health/Beauty, Dry Cleaning, etc)",DELRIDGE NEIGHBORHOODS,1,98126,1966.0,1.0,1.0,77772.0,77772.0,0.0,66870.0,3902.0,2163.0,47.522538932205,-122.36626957668,59.0,77772.0,0.0,0.8598210152754204,0.050172298513603865,0.027812066039191483,11.261549606231082
224,71.3,2025,NonResidential,Mixed Use Property,Retail Store,Supermarket/Grocery Store,Fitness Center/Health Club/Gym,DELRIDGE NEIGHBORHOODS,1,98126,1965.0,1.0,1.0,112467.0,112467.0,0.0,43200.0,40007.0,19686.0,47.522538932205,-122.36626957668,60.0,112467.0,0.0,0.3841126730507616,0.35572212293383837,0.1750380111499373,11.630424015720173
225,31.2,2025,School,K-12 School,K-12 School,,,DELRIDGE NEIGHBORHOODS,1,98106,2010.0,2.0,1.0,367884.0,367884.0,0.0,372897.0,,,47.529149605115,-122.36511420155,15.0,183942.0,0.0,1.0136265779430473,,,12.815525668312768
226,29.8,2025,School,K-12 School,K-12 School,,,DELRIDGE NEIGHBORHOODS,1,98126,1958.0,1.0,1.0,46797.0,46797.0,0.0,43744.0,,,47.517780748061,-122.37074219154,67.0,46797.0,0.0,0.9347607752633715,,,10.753595745949836
227,32.4,2025,School,K-12 School,K-12 School,,,CENTRAL,3,98144,1963.0,3.0,1.0,136188.0,136188.0,0.0,142558.0,,,47.597955690158,-122.30414977293,62.0,45396.0,0.0,1.0467735777014127,,,11.82179890585303
229,31.2,2025,School,K-12 School,K-12 School,,,SOUTHEAST,2,98118,2004.0,2.0,1.0,67371.0,67371.0,0.0,70638.0,,,47.541743197283,-122.27691175948,21.0,33685.5,0.0,1.0484926748897894,,,11.117984780318277
230,31.3,2025,NonResidential,Self-Storage Facility,Self-Storage Facility,,,SOUTHWEST,1,98126,1969.0,2.0,1.0,52088.0,52088.0,0.0,37784.0,,,47.545079484494,-122.37737091899,56.0,26044.0,0.0,0.7253878052526493,,,10.860709073012247
231,37.0,2025,School,K-12 School,K-12 School,,,LAKE UNION,4,98103,2010.0,3.0,1.0,127776.0,127776.0,0.0,128025.0,,,47.657080030265,-122.33802753663,15.0,42592.0,0.0,1.0019487227648385,,,11.758041836028166
232,60.5,2025,NonResidential,Hotel,Hotel,Parking,,LAKE UNION,7,98109,1998.0,5.0,1.0,123920.0,93920.0,30000.0,106978.0,43533.0,,47.629720593494,-122.32905783628,27.0,24784.0,0.2420916720464816,0.8632827630729503,0.3512992253066495,,11.727399544780592
233,144.7,2025,NonResidential,Museum,Museum,,,LAKE UNION,7,98109,1900.0,1.0,1.0,52690.0,52690.0,0.0,52690.0,,,47.627592325926,-122.33661232529,125.0,52690.0,0.0,1.0,,,10.872199941956618
234,2.7,2025,NonResidential,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Residence Hall/Dormitory,Office,MAGNOLIA/QUEEN ANNE,7,98109,1926.0,2.0,1.0,50292.0,50292.0,0.0,38693.0,5000.0,4730.0,47.625515788329,-122.34063596819,99.0,25146.0,0.0,0.7693668973196532,0.09941939075797343,0.09405074365704287,10.825621181393542
235,67.9,2025,NonResidential,Hotel,Hotel,Parking,,MAGNOLIA/QUEEN ANNE,7,98109,1998.0,7.0,1.0,207656.0,153315.0,54341.0,156062.0,66065.0,,47.627413675403,-122.34059830942,27.0,29665.14285714286,0.2616875987209616,0.7515410101321416,0.31814635743730013,,12.243642959061383
237,34.8,2025,School,K-12 School,K-12 School,,,BALLARD,6,98117,1999.0,2.0,1.0,67235.0,67235.0,0.0,68648.0,,,47.683589833918,-122.37307537962,26.0,33617.5,0.0,1.0210158399643043,,,11.115964097353285
238,78.3,2025,NonResidential,Office,Office,Distribution Center,Parking,NORTHWEST,5,98103,1957.0,2.0,1.0,91130.0,91130.0,0.0,61407.0,32881.0,11850.0,47.700437073305,-122.34135680357,68.0,45565.0,0.0,0.6738395698452759,0.3608142214418962,0.13003401733786898,11.420053310764763
239,23.8,2025,School,K-12 School,K-12 School,,,SOUTHWEST,1,98136,1991.0,3.0,1.0,58118.0,58118.0,0.0,58473.0,,,47.540250885757,-122.38849822025,34.0,19372.666666666668,0.0,1.00610826250043,,,10.970247911755056
241,60.0,2025,NonResidential,Hotel,Hotel,,,NORTH,5,98133,1968.0,4.0,1.0,64892.0,64892.0,0.0,64893.0,,,47.709163885319,-122.33215532115,57.0,16223.0,0.0,1.000015410220058,,,11.08049503863161
242,19.8,2025,School,K-12 School,K-12 School,,,NORTH,5,98115,1989.0,2.0,1.0,52792.0,52792.0,0.0,55480.0,,,47.698231729384,-122.3212578504,36.0,26396.0,0.0,1.0509168055766025,,,10.874133885147835
243,24.3,2025,School,K-12 School,K-12 School,,,GREATER DUWAMISH,2,98108,1925.0,1.0,1.0,143516.0,143516.0,0.0,132394.0,,,47.538090825071,-122.29591302938,100.0,143516.0,0.0,0.922503414253463,,,11.874208774064119
244,18.0,2025,NonResidential,Office,Office,,,DOWNTOWN,1,98104,1900.0,3.0,1.0,44558.0,44558.0,0.0,46540.0,,,47.60105360192,-122.33518419415,125.0,14852.666666666666,0.0,1.0444813501503658,,,10.704569432697642
245,40.1,2025,NonResidential,Stadium (Open),Stadium (Open),Parking,,GREATER DUWAMISH,1,98134,1999.0,6.0,1.0,1913640.0,1585960.0,327680.0,1585960.0,,,47.595438137118,-122.33159313338,26.0,318940.0,0.1712338788904914,0.8287661211095085,,,14.46451826809421
247,53.9,2025,NonResidential,Other - Utility,Other - Utility,Office,Vehicle Repair Services,GREATER DUWAMISH,1,98134,1924.0,2.0,1.0,179161.0,179161.0,0.0,117861.0,37321.0,25543.0,47.571989667798,-122.32810596037,101.0,89580.5,0.0,0.6578496436166353,0.20830984421832877,0.14257009058891165,12.096045703465
248,60.1,2025,NonResidential,Other - Utility,Other - Utility,Vehicle Repair Services,,GREATER DUWAMISH,1,98134,1965.0,2.0,1.0,58640.0,58640.0,0.0,39140.0,19500.0,,47.5707004085,-122.33010498815,60.0,29320.0,0.0,0.667462482946794,0.332537517053206,,10.979189389621132
249,71.4,2025,NonResidential,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,,,GREATER DUWAMISH,1,98134,1999.0,3.0,1.0,1172127.0,1172127.0,0.0,1172127.0,,,47.590850637819,-122.33354373203,26.0,390709.0,0.0,1.0,,,13.974331458172633
250,113.1,2025,NonResidential,Hotel,Hotel,Parking,,GREATER DUWAMISH,1,98134,2005.0,9.0,1.0,168449.0,153882.0,14567.0,124904.0,40029.0,,47.5926884807,-122.3337178791,20.0,18716.555555555555,0.08647721268751966,0.7414944582633319,0.23763275531466496,,12.0343942488347
253,23.8,2025,NonResidential,Mixed Use Property,Transportation Terminal/Station,Vehicle Repair Services,Office,GREATER DUWAMISH,1,98134,2003.0,2.0,2.0,68640.0,68640.0,0.0,44160.0,24480.0,19610.0,47.584054542193,-122.34223127488,22.0,34320.0,0.0,0.6433566433566433,0.35664335664335667,0.2856934731934732,11.13664530282029
257,8.8,2025,NonResidential,Other - Utility,Other - Utility,Other,,DELRIDGE NEIGHBORHOODS,1,98134,1916.0,4.0,1.0,79600.0,79600.0,0.0,121825.0,89625.0,,47.575066403829,-122.35747256525,109.0,19900.0,0.0,1.530464824120603,1.1259422110552764,,11.284781934567633
260,29.3,2025,School,K-12 School,K-12 School,,,LAKE UNION,4,98103,1997.0,4.0,1.0,241066.0,241066.0,0.0,260459.0,,,47.659961772512,-122.33962242943,28.0,60266.5,0.0,1.0804468485808865,,,12.392830182134402
261,134.2,2025,NonResidential,Mixed Use Property,Office,Laboratory,Other,GREATER DUWAMISH,1,98108,1980.0,2.0,16.0,334368.0,302494.0,31874.0,154100.0,136589.0,28303.0,47.524290870293,-122.31233689488,45.0,167184.0,0.09532610776150828,0.4608694611924586,0.40849901904488467,0.08464625801512106,12.72000045254618
264,93.9,2025,NonResidential,Mixed Use Property,Multifamily Housing,Supermarket/Grocery Store,Parking,MAGNOLIA/QUEEN ANNE,7,98119,2002.0,4.0,1.0,82061.0,42882.0,39179.0,58563.0,48520.0,29839.0,47.623898318449,-122.35756152311,23.0,20515.25,0.4774375159941994,0.713652039336591,0.5912674717588136,0.36361974628629923,11.315230338109606
265,60.6,2025,Multifamily MR (5-9),Multifamily Housing,Multifamily Housing,Office,Other - Lodging/Residential,LAKE UNION,7,98121,2003.0,7.0,1.0,116947.0,116947.0,0.0,81740.0,27403.0,12851.0,47.613156383543,-122.34153247113,22.0,16706.714285714286,0.0,0.6989490965993143,0.23431982008944222,0.10988738488375076,11.669484670540744
266,37.3,2025,Multifamily LR (1-4),Multifamily Housing,Multifamily Housing,Parking,Food Service,DELRIDGE NEIGHBORHOODS,1,98126,2007.0,4.0,1.0,52134.0,37940.0,14194.0,34890.0,14194.0,8816.0,47.544479686988,-122.37602847039,18.0,13033.5,0.2722599455249933,0.6692369662792036,0.2722599455249933,0.16910269689645913,10.861591787223693
267,100.5,2025,NonResidential,Mixed Use Property,Hotel,Parking,Restaurant,EAST,7,98101,1999.0,,1.0,838117.0,838117.0,0.0,446621.0,438756.0,15424.0,47.612753530709,-122.33329791079,26.0,,0.0,0.532886219943039,0.52350208861054,0.018403158508895536,13.638914181007065
268,213.1,2025,Hospital,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),,,CENTRAL,3,98122,1990.0,5.0,4.0,597519.0,597519.0,0.0,610787.0,,,47.60705477752,-122.30965641808,35.0,119503.8,0.0,1.0222051516353454,,,13.300543035030948
273,37.5,2025,School,K-12 School,K-12 School,,,DELRIDGE NEIGHBORHOODS,1,98106,1999.0,1.0,1.0,71714.0,71714.0,0.0,72178.0,,,47.525177494271,-122.34827728699,26.0,71714.0,0.0,1.0064701452993836,,,11.180455209728313
274,6.5,2025,NonResidential,Self-Storage Facility,Self-Storage Facility,Parking,,LAKE UNION,4,98103,1991.0,3.0,1.0,75397.0,67236.0,8161.0,67236.0,8161.0,,47.650974276621,-122.34226705496,34.0,25132.333333333332,0.10824038091701262,0.8917596190829874,0.10824038091701262,,11.230536028445309
276,153.8,2025,Hospital,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),Parking,,EAST,2,98104,2000.0,8.0,8.0,1926841.0,1926841.0,0.0,1355488.0,387651.0,,47.603993041906,-122.32376894231,25.0,240855.125,0.0,0.7034768307296762,0.20118473709039822,,14.471392951300095
278,89.0,2025,NonResidential,Senior Living Community,Senior Living Community,Medical Office,K-12 School,DOWNTOWN,2,98134,1999.0,5.0,1.0,102796.0,90185.0,12611.0,55259.0,40091.0,3231.0,47.596261130995,-122.32179580954,26.0,20559.2,0.12267987081209386,0.5375598272306316,0.3900054476827892,0.031431184092766254,11.540511448697996
279,41.2,2025,School,K-12 School,K-12 School,,,SOUTHWEST,1,98116,2002.0,2.0,1.0,208981.0,208981.0,0.0,208981.0,,,47.576779682318,-122.38459096781,23.0,104490.5,0.0,1.0,,,12.250003402836114
280,76.6,2025,Multifamily MR (5-9),Multifamily Housing,Multifamily Housing,,,EAST,3,98101,1909.0,6.0,1.0,51976.0,51976.0,0.0,50350.0,,,47.613603329328,-122.32784838093,116.0,8662.666666666666,0.0,0.9687163306141297,,,10.858556592024357
281,38.3,2025,NonResidential,Social/Meeting Hall,Social/Meeting Hall,,,NORTHEAST,4,98105,1928.0,2.0,1.0,55653.0,55653.0,0.0,55500.0,,,47.665678424523,-122.31368391404,97.0,27826.5,0.0,0.9972508220581101,,,10.926909231928333
282,71.7,2025,NonResidential,Hotel,Hotel,,,NORTHEAST,4,98105,1931.0,16.0,1.0,106860.0,106860.0,0.0,106860.0,,,47.661505519201,-122.31457192927,94.0,6678.75,0.0,1.0,,,11.579284203506532
283,67.2,2025,NonResidential,Office,Office,Restaurant,,NORTH,5,98125,1972.0,5.0,1.0,50759.0,50759.0,0.0,47079.0,3680.0,,47.718945491015,-122.29475266872,53.0,10151.8,0.0,0.9275005417758427,0.07249945822415729,,10.834863921828324
284,52.4,2025,NonResidential,Worship Facility,Worship Facility,,,NORTHEAST,4,98105,1952.0,2.0,1.0,56772.0,56772.0,0.0,58830.0,,,47.66182262947,-122.31112745444,73.0,28386.0,0.0,1.0362502642147537,,,10.946816139580935
285,64.8,2025,NonResidential,Worship Facility,Worship Facility,Other - Education,Parking,NORTHEAST,4,98105,1952.0,3.0,1.0,87250.0,87250.0,0.0,58866.0,28384.0,17761.0,47.662603396788,-122.31163828124,73.0,29083.333333333332,0.0,0.6746819484240688,0.32531805157593124,0.20356446991404012,11.376544301317045
286,38.3,2025,School,K-12 School,K-12 School,,,NORTHEAST,4,98115,2006.0,3.0,1.0,269297.0,269297.0,0.0,274673.0,,,47.677231386909,-122.31280953811,19.0,89765.66666666667,0.0,1.0199630890800864,,,12.503573852110398
287,38.3,2025,School,K-12 School,K-12 School,,,NORTHEAST,4,98115,2001.0,3.0,1.0,75174.0,75174.0,0.0,79345.0,,,47.671841929609,-122.29220552359,24.0,25058.0,0.0,1.0554846090403598,,,11.22757400785673
289,33.3,2025,School,K-12 School,K-12 School,,,MAGNOLIA/QUEEN ANNE,7,98119,2003.0,3.0,1.0,75214.0,75214.0,0.0,86820.0,,,47.640515976126,-122.36559909183,22.0,25071.333333333332,0.0,1.1543063791315447,,,11.228105958131923
290,23.2,2025,School,K-12 School,K-12 School,,,SOUTHWEST,1,98116,2005.0,3.0,1.0,166017.0,166017.0,0.0,166017.0,,,47.572980626351,-122.39027970529,20.0,55339.0,0.0,1.0,,,12.019851495195107
291,36.6,2025,School,K-12 School,K-12 School,,,SOUTHEAST,3,98144,1991.0,2.0,1.0,64414.0,64414.0,0.0,63481.0,,,47.590958545025,-122.29984634007,34.0,32207.0,0.0,0.985515571149129,,,11.073101804225626
292,44.5,2025,School,K-12 School,K-12 School,,,NORTHWEST,6,98115,1927.0,3.0,1.0,92437.0,92437.0,0.0,87927.0,,,47.677248151259,-122.3223153485,98.0,30812.333333333332,0.0,0.95121001330636,,,11.434293428498702
294,31.7,2025,NonResidential,Residence Hall/Dormitory,Residence Hall/Dormitory,Office,Retail Store,EAST,7,98101,1913.0,9.0,1.0,107572.0,107572.0,0.0,63934.0,27143.0,10568.0,47.607904654362,-122.33265619741,112.0,11952.444444444445,0.0,0.5943368162718923,0.2523240248391775,0.09824117800171048,11.58592496585375
295,212.6,2025,NonResidential,Data Center,Data Center,,,DOWNTOWN,7,98101,1955.0,15.0,1.0,208328.0,208328.0,0.0,220942.0,,,47.606991222125,-122.3348057561,70.0,13888.533333333333,0.0,1.0605487500480013,,,12.246873839834105
296,32.9,2025,Multifamily LR (1-4),Multifamily Housing,Multifamily Housing,Other,,DELRIDGE NEIGHBORHOODS,1,98106,1917.0,4.0,1.0,56617.0,56617.0,0.0,37357.0,19260.0,,47.563792229051,-122.36300841461,108.0,14154.25,0.0,0.6598194888461063,0.3401805111538937,,10.944082234834664
297,57.0,2025,Multifamily MR (5-9),Multifamily Housing,Multifamily Housing,,,NORTH,5,98125,2009.0,6.0,1.0,56745.0,56745.0,0.0,43673.0,,,47.722168771885,-122.29182164364,16.0,9457.5,0.0,0.7696360912855759,,,10.946340448277997
299,44.9,2025,Multifamily LR (1-4),Mixed Use Property,Multifamily Housing,Parking,Medical Office,GREATER DUWAMISH,2,98118,2003.0,4.0,1.0,67920.0,67920.0,0.0,28188.0,15618.0,12917.0,47.536852219104,-122.28405544685,22.0,16980.0,0.0,0.415017667844523,0.2299469964664311,0.19017962308598352,11.126100544080613
300,34.8,2025,School,K-12 School,K-12 School,,,GREATER DUWAMISH,2,98108,2007.0,3.0,1.0,204961.0,204961.0,0.0,219368.0,,,47.552372073333,-122.31391191283,18.0,68320.33333333333,0.0,1.070291421294783,,,12.230579875084514
313,157.2,2025,NonResidential,Mixed Use Property,Laboratory,Office,Parking,MAGNOLIA/QUEEN ANNE,7,98119,1927.0,5.0,1.0,190000.0,151000.0,39000.0,83971.0,64071.0,47633.0,47.619718307031,-122.36033002767,98.0,38000.0,0.20526315789473684,0.4419526315789474,0.3372157894736842,0.2507,12.154784614286667
314,169.5,2025,NonResidential,Hotel,Hotel,Parking,,DOWNTOWN,7,98121,1961.0,4.0,1.0,122309.0,122309.0,0.0,122309.0,,,47.612347465937,-122.35179654455,64.0,30577.25,0.0,1.0,,,11.714314084481408
315,158.2,2025,NonResidential,Mixed Use Property,Convention Center,Transportation Terminal/Station,Restaurant,DOWNTOWN,7,98121,1995.0,3.0,3.0,217088.0,217088.0,0.0,96648.0,96647.0,22181.0,47.611373365905,-122.34947234177,30.0,72362.66666666667,0.0,0.445201945754717,0.4451973393278302,0.1021751547759434,12.288062686687743
316,92.7,2025,NonResidential,Hotel,Hotel,Parking,,DOWNTOWN,7,98121,2003.0,8.0,1.0,293030.0,254273.0,38757.0,254273.0,38757.0,,47.610691864117,-122.34653468389,22.0,36628.75,0.13226290823465175,0.8677370917653483,0.13226290823465175,,12.588033684450345
317,164.8,2025,NonResidential,Aquarium,Aquarium,,,DOWNTOWN,7,98101,1980.0,2.0,1.0,53365.0,53365.0,0.0,69400.0,,,47.607293217854,-122.34211100448,45.0,26682.5,0.0,1.300477841281739,,,10.884929118046289
318,115.7,2025,NonResidential,Office,Office,Restaurant,Retail Store,DOWNTOWN,7,98104,1900.0,1.0,1.0,62900.0,62900.0,0.0,62201.0,26082.0,6671.0,47.604096894321,-122.33957874682,125.0,62900.0,0.0,0.9888871224165342,0.41465818759936407,0.10605723370429253,11.049317340813348
319,36.3,2025,NonResidential,Office,Office,Retail Store,,DOWNTOWN,1,98104,1914.0,4.0,1.0,46620.0,46620.0,0.0,29914.0,9971.0,,47.602712212249,-122.33557413576,111.0,11655.0,0.0,0.6416559416559416,0.21387816387816388,,10.74980636238115
320,14.6,2025,NonResidential,Vehicle Dealership,Vehicle Dealership,Other - Services,,GREATER DUWAMISH,1,98134,2008.0,4.0,1.0,203504.0,44132.0,159372.0,159372.0,44132.0,,47.594860096992,-122.32454750139,17.0,50876.0,0.7831393977513955,0.7831393977513955,0.21686060224860446,,12.223445853587519
322,105.5,2025,NonResidential,Office,Office,Parking,,DOWNTOWN,7,98121,1968.0,3.0,1.0,100734.0,74003.0,26731.0,74003.0,26731.0,,47.617658998183,-122.35050267394,57.0,33578.0,0.2653622411499593,0.7346377588500407,0.2653622411499593,,11.520248585350009
323,47.7,2025,NonResidential,Office,Office,Parking,,DOWNTOWN,7,98121,1981.0,4.0,1.0,77662.0,59158.0,18504.0,62108.0,17570.0,,47.617033567087,-122.35011579091,44.0,19415.5,0.23826324328500426,0.7997218717004455,0.22623676959130593,,11.260134232464857
324,42.5,2025,NonResidential,Office,Office,Laboratory,Parking,LAKE UNION,7,98121,1978.0,12.0,1.0,234000.0,212210.0,21790.0,179349.0,29952.0,21668.0,47.616192981517,-122.34598804516,47.0,19500.0,0.09311965811965812,0.7664487179487179,0.128,0.0925982905982906,12.36308066783498
325,73.1,2025,NonResidential,Enclosed Mall,Enclosed Mall,Other - Entertainment/Public Assembly,Fast Food Restaurant,DOWNTOWN,7,98101,1989.0,4.0,1.0,111077.0,111077.0,0.0,123896.0,66747.0,7699.0,47.611924151373,-122.33717163984,36.0,27769.25,0.0,1.1154064297739406,0.600907478595929,0.06931227886961297,11.617987936217231
326,28.8,2025,NonResidential,Office,Office,Parking,,DOWNTOWN,7,98101,1989.0,25.0,1.0,516342.0,389150.0,127192.0,389582.0,112258.0,,47.611924151373,-122.33717163984,36.0,20653.68,0.2463328569049196,0.7545037978704037,0.21741016613020053,,13.154526552311617
328,38.4,2025,NonResidential,Office,Office,Parking,Electric Vehicle Charging Station,EAST,7,98101,1976.0,33.0,1.0,791396.0,791396.0,0.0,787834.0,120954.0,,47.613164269288,-122.33430265414,49.0,23981.696969696968,0.0,0.995499092742445,0.15283625391081077,,13.581555017175708
329,35.8,2025,NonResidential,Office,Office,Parking,Restaurant,LAKE UNION,7,98101,2000.0,23.0,1.0,747747.0,542671.0,205076.0,551798.0,219045.0,,47.613987078089,-122.33523202844,25.0,32510.739130434784,0.2742585393187803,0.7379474608390271,0.29293999173517243,,13.524821301797878
331,47.9,2025,NonResidential,Office,Office,Other - Recreation,Retail Store,LAKE UNION,7,98101,1930.0,17.0,1.0,204790.0,174790.0,30000.0,132780.0,14933.0,12744.0,47.613746063671,-122.33566058976,95.0,12046.470588235294,0.14649152790663605,0.6483715025147713,0.07291859954099321,0.062229601054739,12.229745225869367
332,26.8,2025,NonResidential,Office,Office,Retail Store,,LAKE UNION,7,98101,1916.0,5.0,1.0,73399.0,73399.0,0.0,54615.0,18784.0,,47.612555567235,-122.33808200491,109.0,14679.8,0.0,0.7440837068624914,0.2559162931375087,,11.203679214602607
334,22.9,2025,NonResidential,Office,Office,Parking,,LAKE UNION,7,98121,2009.0,25.0,1.0,758043.0,529375.0,228668.0,535395.0,220364.0,,47.615783223419,-122.33725682357,16.0,30321.72,0.30165571082379233,0.7062857911754347,0.2907011871358221,,13.538496710433222
335,45.8,2025,NonResidential,Office,Office,Parking,,LAKE UNION,7,98121,1968.0,12.0,1.0,190642.0,190642.0,0.0,190437.0,48500.0,,47.616409469268,-122.34111985889,57.0,15886.833333333334,0.0,0.9989246860607841,0.2544035417169354,,12.158157848115446
336,42.4,2025,NonResidential,Office,Office,Parking,,LAKE UNION,7,98101,2009.0,36.0,1.0,824887.0,669915.0,154972.0,743562.0,161119.0,,47.615547254799,-122.33581965124,16.0,22913.527777777777,0.187870581061406,0.9014107386829954,0.19532251084087882,,13.623002898525167
